customer_id,customer_name,customer_email,customer_status,total_rentals,total_revenue,active_rental_days,unique_films_rented,film_revenue,store_id,total_rentals_per_store,total_store_revenue,rental_month,monthly_rentals,monthly_revenue
329,"FRANK WAGGONER",FRANK.WAGGONER@sakilacustomer.org,Active,3,11.97,3,3,11.97,2,3,11.97,2005-06,3,11.97
329,"FRANK WAGGONER",FRANK.WAGGONER@sakilacustomer.org,Active,6,31.94,6,6,31.94,2,6,31.94,2005-07,6,31.94
329,"FRANK WAGGONER",FRANK.WAGGONER@sakilacustomer.org,Active,5,18.95,4,5,18.95,2,5,18.95,2005-08,5,18.95
330,"SCOTT SHELLEY",SCOTT.SHELLEY@sakilacustomer.org,Active,2,7.98,1,2,7.98,1,2,7.98,2005-06,2,7.98
330,"SCOTT SHELLEY",SCOTT.SHELLEY@sakilacustomer.org,Active,7,25.93,5,7,25.93,1,7,25.93,2005-07,7,25.93
330,"SCOTT SHELLEY",SCOTT.SHELLEY@sakilacustomer.org,Active,2,5.98,2,2,5.98,1,2,5.98,2005-08,2,5.98
330,"SCOTT SHELLEY",SCOTT.SHELLEY@sakilacustomer.org,Active,1,2.99,1,1,2.99,1,1,2.99,2006-02,1,2.99
330,"SCOTT SHELLEY",SCOTT.SHELLEY@sakilacustomer.org,Active,2,11.98,2,2,11.98,2,2,11.98,2005-05,2,11.98
330,"SCOTT SHELLEY",SCOTT.SHELLEY@sakilacustomer.org,Active,3,13.97,2,3,13.97,2,3,13.97,2005-06,3,13.97
330,"SCOTT SHELLEY",SCOTT.SHELLEY@sakilacustomer.org,Active,5,15.95,5,5,15.95,2,5,15.95,2005-07,5,15.95
330,"SCOTT SHELLEY",SCOTT.SHELLEY@sakilacustomer.org,Active,3,9.97,3,3,9.97,2,3,9.97,2005-08,3,9.97
331,"ERIC ROBERT",ERIC.ROBERT@sakilacustomer.org,Active,1,2.99,1,1,2.99,1,1,2.99,2005-05,1,2.99
331,"ERIC ROBERT",ERIC.ROBERT@sakilacustomer.org,Active,1,2.99,1,1,2.99,1,1,2.99,2005-06,1,2.99
331,"ERIC ROBERT",ERIC.ROBERT@sakilacustomer.org,Active,7,33.93,5,7,33.93,1,7,33.93,2005-07,7,33.93
331,"ERIC ROBERT",ERIC.ROBERT@sakilacustomer.org,Active,6,30.94,5,6,30.94,1,6,30.94,2005-08,6,30.94
331,"ERIC ROBERT",ERIC.ROBERT@sakilacustomer.org,Active,1,0.99,1,1,0.99,2,1,0.99,2005-05,1,0.99
331,"ERIC ROBERT",ERIC.ROBERT@sakilacustomer.org,Active,2,9.98,2,2,9.98,2,2,9.98,2005-06,2,9.98
331,"ERIC ROBERT",ERIC.ROBERT@sakilacustomer.org,Active,5,29.95,5,5,29.95,2,5,29.95,2005-07,5,29.95
331,"ERIC ROBERT",ERIC.ROBERT@sakilacustomer.org,Active,4,10.96,3,4,10.96,2,4,10.96,2005-08,4,10.96
332,"STEPHEN QUALLS",STEPHEN.QUALLS@sakilacustomer.org,Active,2,10.98,2,2,10.98,1,2,10.98,2005-05,2,10.98
332,"STEPHEN QUALLS",STEPHEN.QUALLS@sakilacustomer.org,Active,8,32.92,6,8,32.92,1,8,32.92,2005-07,8,32.92
332,"STEPHEN QUALLS",STEPHEN.QUALLS@sakilacustomer.org,Active,6,21.94,5,6,21.94,1,6,21.94,2005-08,6,21.94
332,"STEPHEN QUALLS",STEPHEN.QUALLS@sakilacustomer.org,Active,9,45.91,5,9,45.91,2,9,45.91,2005-07,9,45.91
332,"STEPHEN QUALLS",STEPHEN.QUALLS@sakilacustomer.org,Active,3,6.97,3,3,6.97,2,3,6.97,2005-08,3,6.97
333,"ANDREW PURDY",ANDREW.PURDY@sakilacustomer.org,Active,1,4.99,1,1,4.99,1,1,4.99,2005-05,1,4.99
333,"ANDREW PURDY",ANDREW.PURDY@sakilacustomer.org,Active,1,1.99,1,1,1.99,1,1,1.99,2005-06,1,1.99
333,"ANDREW PURDY",ANDREW.PURDY@sakilacustomer.org,Active,4,23.96,3,4,23.96,1,4,23.96,2005-07,4,23.96
333,"ANDREW PURDY",ANDREW.PURDY@sakilacustomer.org,Active,4,21.96,4,4,21.96,1,4,21.96,2005-08,4,21.96
333,"ANDREW PURDY",ANDREW.PURDY@sakilacustomer.org,Active,3,12.97,3,3,12.97,2,3,12.97,2005-06,3,12.97
333,"ANDREW PURDY",ANDREW.PURDY@sakilacustomer.org,Active,9,27.91,6,9,27.91,2,9,27.91,2005-07,9,27.91
333,"ANDREW PURDY",ANDREW.PURDY@sakilacustomer.org,Active,5,15.95,4,5,15.95,2,5,15.95,2005-08,5,15.95
334,"RAYMOND MCWHORTER",RAYMOND.MCWHORTER@sakilacustomer.org,Active,2,15.98,2,2,15.98,1,2,15.98,2005-05,2,15.98
334,"RAYMOND MCWHORTER",RAYMOND.MCWHORTER@sakilacustomer.org,Active,1,4.99,1,1,4.99,1,1,4.99,2005-06,1,4.99
334,"RAYMOND MCWHORTER",RAYMOND.MCWHORTER@sakilacustomer.org,Active,7,36.93,5,7,36.93,1,7,36.93,2005-07,7,36.93
334,"RAYMOND MCWHORTER",RAYMOND.MCWHORTER@sakilacustomer.org,Active,8,38.92,7,8,38.92,1,8,38.92,2005-08,8,38.92
334,"RAYMOND MCWHORTER",RAYMOND.MCWHORTER@sakilacustomer.org,Active,2,5.98,2,2,5.98,2,2,5.98,2005-06,2,5.98
334,"RAYMOND MCWHORTER",RAYMOND.MCWHORTER@sakilacustomer.org,Active,4,16.96,4,4,16.96,2,4,16.96,2005-07,4,16.96
334,"RAYMOND MCWHORTER",RAYMOND.MCWHORTER@sakilacustomer.org,Active,5,14.95,3,5,14.95,2,5,14.95,2005-08,5,14.95
334,"RAYMOND MCWHORTER",RAYMOND.MCWHORTER@sakilacustomer.org,Active,1,0.99,1,1,0.99,2,1,0.99,2006-02,1,0.99
335,"GREGORY MAULDIN",GREGORY.MAULDIN@sakilacustomer.org,Active,9,30.91,5,9,30.91,1,9,30.91,2005-07,9,30.91
335,"GREGORY MAULDIN",GREGORY.MAULDIN@sakilacustomer.org,Active,4,14.96,3,4,14.96,1,4,14.96,2005-08,4,14.96
335,"GREGORY MAULDIN",GREGORY.MAULDIN@sakilacustomer.org,Active,1,4.99,1,1,4.99,2,1,4.99,2005-06,1,4.99
335,"GREGORY MAULDIN",GREGORY.MAULDIN@sakilacustomer.org,Active,6,24.94,5,6,24.94,2,6,24.94,2005-07,6,24.94
335,"GREGORY MAULDIN",GREGORY.MAULDIN@sakilacustomer.org,Active,2,1.98,2,2,1.98,2,2,1.98,2005-08,2,1.98
335,"GREGORY MAULDIN",GREGORY.MAULDIN@sakilacustomer.org,Active,1,0.99,1,1,0.99,2,1,0.99,2006-02,1,0.99
336,"JOSHUA MARK",JOSHUA.MARK@sakilacustomer.org,Active,3,10.97,3,3,10.97,1,3,10.97,2005-06,3,10.97
336,"JOSHUA MARK",JOSHUA.MARK@sakilacustomer.org,Active,7,28.93,6,7,28.93,1,7,28.93,2005-07,7,28.93
336,"JOSHUA MARK",JOSHUA.MARK@sakilacustomer.org,Active,6,25.94,6,6,25.94,1,6,25.94,2005-08,6,25.94
336,"JOSHUA MARK",JOSHUA.MARK@sakilacustomer.org,Active,5,14.95,4,5,14.95,2,5,14.95,2005-06,5,14.95
336,"JOSHUA MARK",JOSHUA.MARK@sakilacustomer.org,Active,5,23.95,4,5,23.95,2,5,23.95,2005-07,5,23.95
336,"JOSHUA MARK",JOSHUA.MARK@sakilacustomer.org,Active,3,13.97,2,3,13.97,2,3,13.97,2005-08,3,13.97
336,"JOSHUA MARK",JOSHUA.MARK@sakilacustomer.org,Active,1,0.99,1,1,0.99,2,1,0.99,2006-02,1,0.99
337,"JERRY JORDON",JERRY.JORDON@sakilacustomer.org,Active,2,13.98,2,2,13.98,1,2,13.98,2005-05,2,13.98
337,"JERRY JORDON",JERRY.JORDON@sakilacustomer.org,Active,5,27.95,4,5,27.95,1,5,27.95,2005-07,5,27.95
337,"JERRY JORDON",JERRY.JORDON@sakilacustomer.org,Active,6,27.94,5,6,27.94,1,6,27.94,2005-08,6,27.94
337,"JERRY JORDON",JERRY.JORDON@sakilacustomer.org,Active,1,0.99,1,1,0.99,1,1,0.99,2006-02,1,0.99
337,"JERRY JORDON",JERRY.JORDON@sakilacustomer.org,Active,1,6.99,1,1,6.99,2,1,6.99,2005-05,1,6.99
337,"JERRY JORDON",JERRY.JORDON@sakilacustomer.org,Active,2,10.98,1,2,10.98,2,2,10.98,2005-06,2,10.98
337,"JERRY JORDON",JERRY.JORDON@sakilacustomer.org,Active,7,34.93,5,7,34.93,2,7,34.93,2005-07,7,34.93
337,"JERRY JORDON",JERRY.JORDON@sakilacustomer.org,Active,5,19.95,4,5,19.95,2,5,19.95,2005-08,5,19.95
338,"DENNIS GILMAN",DENNIS.GILMAN@sakilacustomer.org,Active,1,0.99,1,1,0.99,1,1,0.99,2005-05,1,0.99
338,"DENNIS GILMAN",DENNIS.GILMAN@sakilacustomer.org,Active,2,5.98,1,2,5.98,1,2,5.98,2005-06,2,5.98
338,"DENNIS GILMAN",DENNIS.GILMAN@sakilacustomer.org,Active,7,33.93,7,7,33.93,1,7,33.93,2005-07,7,33.93
338,"DENNIS GILMAN",DENNIS.GILMAN@sakilacustomer.org,Active,7,22.93,6,7,22.93,1,7,22.93,2005-08,7,22.93
338,"DENNIS GILMAN",DENNIS.GILMAN@sakilacustomer.org,Active,5,28.95,4,5,28.95,2,5,28.95,2005-06,5,28.95
338,"DENNIS GILMAN",DENNIS.GILMAN@sakilacustomer.org,Active,3,6.97,3,3,6.97,2,3,6.97,2005-07,3,6.97
338,"DENNIS GILMAN",DENNIS.GILMAN@sakilacustomer.org,Active,3,14.97,3,3,14.97,2,3,14.97,2005-08,3,14.97
339,"WALTER PERRYMAN",WALTER.PERRYMAN@sakilacustomer.org,Active,1,5.99,1,1,5.99,1,1,5.99,2005-05,1,5.99
339,"WALTER PERRYMAN",WALTER.PERRYMAN@sakilacustomer.org,Active,3,16.97,2,3,16.97,1,3,16.97,2005-06,3,16.97
339,"WALTER PERRYMAN",WALTER.PERRYMAN@sakilacustomer.org,Active,8,36.92,6,8,36.92,1,8,36.92,2005-07,8,36.92
339,"WALTER PERRYMAN",WALTER.PERRYMAN@sakilacustomer.org,Active,4,15.96,3,4,15.96,1,4,15.96,2005-08,4,15.96
339,"WALTER PERRYMAN",WALTER.PERRYMAN@sakilacustomer.org,Active,2,8.98,2,2,8.98,2,2,8.98,2005-06,2,8.98
339,"WALTER PERRYMAN",WALTER.PERRYMAN@sakilacustomer.org,Active,5,15.95,5,5,15.95,2,5,15.95,2005-07,5,15.95
339,"WALTER PERRYMAN",WALTER.PERRYMAN@sakilacustomer.org,Active,7,26.93,5,7,26.93,2,7,26.93,2005-08,7,26.93
340,"PATRICK NEWSOM",PATRICK.NEWSOM@sakilacustomer.org,Active,3,14.97,2,3,14.97,1,3,14.97,2005-06,3,14.97
340,"PATRICK NEWSOM",PATRICK.NEWSOM@sakilacustomer.org,Active,6,19.94,5,6,19.94,1,6,19.94,2005-07,6,19.94
340,"PATRICK NEWSOM",PATRICK.NEWSOM@sakilacustomer.org,Active,8,23.92,5,8,23.92,1,8,23.92,2005-08,8,23.92
340,"PATRICK NEWSOM",PATRICK.NEWSOM@sakilacustomer.org,Active,5,20.95,4,5,20.95,2,5,20.95,2005-06,5,20.95
340,"PATRICK NEWSOM",PATRICK.NEWSOM@sakilacustomer.org,Active,3,10.97,2,3,10.97,2,3,10.97,2005-07,3,10.97
340,"PATRICK NEWSOM",PATRICK.NEWSOM@sakilacustomer.org,Active,6,28.94,5,6,28.94,2,6,28.94,2005-08,6,28.94
341,"PETER MENARD",PETER.MENARD@sakilacustomer.org,Active,6,35.94,5,6,35.94,1,6,35.94,2005-06,6,35.94
341,"PETER MENARD",PETER.MENARD@sakilacustomer.org,Active,3,12.97,3,3,12.97,1,3,12.97,2005-07,3,12.97
341,"PETER MENARD",PETER.MENARD@sakilacustomer.org,Active,6,27.94,6,6,27.94,1,6,27.94,2005-08,6,27.94
341,"PETER MENARD",PETER.MENARD@sakilacustomer.org,Active,1,1.99,1,1,1.99,2,1,1.99,2005-06,1,1.99
341,"PETER MENARD",PETER.MENARD@sakilacustomer.org,Active,4,16.96,3,4,16.96,2,4,16.96,2005-07,4,16.96
341,"PETER MENARD",PETER.MENARD@sakilacustomer.org,Active,3,10.97,3,3,10.97,2,3,10.97,2005-08,3,10.97
342,"HAROLD MARTINO",HAROLD.MARTINO@sakilacustomer.org,Active,6,32.94,5,6,32.94,1,6,32.94,2005-07,6,32.94
342,"HAROLD MARTINO",HAROLD.MARTINO@sakilacustomer.org,Active,8,33.92,4,8,33.92,1,8,33.92,2005-08,8,33.92
342,"HAROLD MARTINO",HAROLD.MARTINO@sakilacustomer.org,Active,3,14.97,2,3,14.97,2,3,14.97,2005-06,3,14.97
342,"HAROLD MARTINO",HAROLD.MARTINO@sakilacustomer.org,Active,6,12.94,4,6,12.94,2,6,12.94,2005-07,6,12.94
342,"HAROLD MARTINO",HAROLD.MARTINO@sakilacustomer.org,Active,9,35.91,6,9,35.91,2,9,35.91,2005-08,9,35.91
343,"DOUGLAS GRAF",DOUGLAS.GRAF@sakilacustomer.org,Active,2,7.98,2,2,7.98,1,2,7.98,2005-05,2,7.98
343,"DOUGLAS GRAF",DOUGLAS.GRAF@sakilacustomer.org,Active,4,15.96,3,4,15.96,1,4,15.96,2005-06,4,15.96
343,"DOUGLAS GRAF",DOUGLAS.GRAF@sakilacustomer.org,Active,3,20.97,3,3,20.97,1,3,20.97,2005-07,3,20.97
343,"DOUGLAS GRAF",DOUGLAS.GRAF@sakilacustomer.org,Active,5,15.95,5,5,15.95,1,5,15.95,2005-08,5,15.95
343,"DOUGLAS GRAF",DOUGLAS.GRAF@sakilacustomer.org,Active,3,14.97,3,3,14.97,2,3,14.97,2005-06,3,14.97
343,"DOUGLAS GRAF",DOUGLAS.GRAF@sakilacustomer.org,Active,6,33.94,4,6,33.94,2,6,33.94,2005-07,6,33.94
343,"DOUGLAS GRAF",DOUGLAS.GRAF@sakilacustomer.org,Active,2,4.98,2,2,4.98,2,2,4.98,2005-08,2,4.98
344,"HENRY BILLINGSLEY",HENRY.BILLINGSLEY@sakilacustomer.org,Active,2,8.98,2,2,8.98,1,2,8.98,2005-05,2,8.98
344,"HENRY BILLINGSLEY",HENRY.BILLINGSLEY@sakilacustomer.org,Active,1,3.99,1,1,3.99,1,1,3.99,2005-06,1,3.99
344,"HENRY BILLINGSLEY",HENRY.BILLINGSLEY@sakilacustomer.org,Active,4,21.96,4,4,21.96,1,4,21.96,2005-07,4,21.96
344,"HENRY BILLINGSLEY",HENRY.BILLINGSLEY@sakilacustomer.org,Active,4,13.96,4,4,13.96,1,4,13.96,2005-08,4,13.96
344,"HENRY BILLINGSLEY",HENRY.BILLINGSLEY@sakilacustomer.org,Active,2,5.98,2,2,5.98,2,2,5.98,2005-06,2,5.98
344,"HENRY BILLINGSLEY",HENRY.BILLINGSLEY@sakilacustomer.org,Active,2,6.98,2,2,6.98,2,2,6.98,2005-07,2,6.98
344,"HENRY BILLINGSLEY",HENRY.BILLINGSLEY@sakilacustomer.org,Active,3,11.97,3,3,11.97,2,3,11.97,2005-08,3,11.97
345,"CARL ARTIS",CARL.ARTIS@sakilacustomer.org,Active,1,0.99,1,1,0.99,1,1,0.99,2005-05,1,0.99
345,"CARL ARTIS",CARL.ARTIS@sakilacustomer.org,Active,5,23.95,5,5,23.95,1,5,23.95,2005-07,5,23.95
345,"CARL ARTIS",CARL.ARTIS@sakilacustomer.org,Active,2,15.98,2,2,15.98,1,2,15.98,2005-08,2,15.98
345,"CARL ARTIS",CARL.ARTIS@sakilacustomer.org,Active,1,0.99,1,1,0.99,2,1,0.99,2005-05,1,0.99
345,"CARL ARTIS",CARL.ARTIS@sakilacustomer.org,Active,4,11.96,3,4,11.96,2,4,11.96,2005-06,4,11.96
345,"CARL ARTIS",CARL.ARTIS@sakilacustomer.org,Active,5,25.95,4,5,25.95,2,5,25.95,2005-07,5,25.95
345,"CARL ARTIS",CARL.ARTIS@sakilacustomer.org,Active,5,26.95,5,5,26.95,2,5,26.95,2005-08,5,26.95
346,"ARTHUR SIMPKINS",ARTHUR.SIMPKINS@sakilacustomer.org,Active,1,4.99,1,1,4.99,1,1,4.99,2005-05,1,4.99
346,"ARTHUR SIMPKINS",ARTHUR.SIMPKINS@sakilacustomer.org,Active,1,2.99,1,1,2.99,1,1,2.99,2005-06,1,2.99
346,"ARTHUR SIMPKINS",ARTHUR.SIMPKINS@sakilacustomer.org,Active,5,34.95,4,5,34.95,1,5,34.95,2005-07,5,34.95
346,"ARTHUR SIMPKINS",ARTHUR.SIMPKINS@sakilacustomer.org,Active,5,22.95,2,5,22.95,1,5,22.95,2005-08,5,22.95
346,"ARTHUR SIMPKINS",ARTHUR.SIMPKINS@sakilacustomer.org,Active,1,4.99,1,1,4.99,2,1,4.99,2005-05,1,4.99
346,"ARTHUR SIMPKINS",ARTHUR.SIMPKINS@sakilacustomer.org,Active,2,8.98,2,2,8.98,2,2,8.98,2005-06,2,8.98
346,"ARTHUR SIMPKINS",ARTHUR.SIMPKINS@sakilacustomer.org,Active,10,48.90,6,10,48.90,2,10,48.90,2005-07,10,48.90
346,"ARTHUR SIMPKINS",ARTHUR.SIMPKINS@sakilacustomer.org,Active,7,26.93,4,7,26.93,2,7,26.93,2005-08,7,26.93
347,"RYAN SALISBURY",RYAN.SALISBURY@sakilacustomer.org,Active,1,8.99,1,1,8.99,1,1,8.99,2005-06,1,8.99
347,"RYAN SALISBURY",RYAN.SALISBURY@sakilacustomer.org,Active,5,20.95,3,5,20.95,1,5,20.95,2005-07,5,20.95
347,"RYAN SALISBURY",RYAN.SALISBURY@sakilacustomer.org,Active,5,18.95,3,5,18.95,1,5,18.95,2005-08,5,18.95
347,"RYAN SALISBURY",RYAN.SALISBURY@sakilacustomer.org,Active,4,22.96,3,4,22.96,2,4,22.96,2005-06,4,22.96
347,"RYAN SALISBURY",RYAN.SALISBURY@sakilacustomer.org,Active,12,44.88,8,12,44.88,2,12,44.88,2005-07,12,44.88
347,"RYAN SALISBURY",RYAN.SALISBURY@sakilacustomer.org,Active,3,25.97,3,3,25.97,2,3,25.97,2005-08,3,25.97
348,"ROGER QUINTANILLA",ROGER.QUINTANILLA@sakilacustomer.org,Active,2,3.98,2,2,3.98,1,2,3.98,2005-06,2,3.98
348,"ROGER QUINTANILLA",ROGER.QUINTANILLA@sakilacustomer.org,Active,8,35.92,6,8,35.92,1,8,35.92,2005-07,8,35.92
348,"ROGER QUINTANILLA",ROGER.QUINTANILLA@sakilacustomer.org,Active,9,36.91,4,9,36.91,1,9,36.91,2005-08,9,36.91
348,"ROGER QUINTANILLA",ROGER.QUINTANILLA@sakilacustomer.org,Active,2,1.98,2,2,1.98,2,2,1.98,2005-05,2,1.98
348,"ROGER QUINTANILLA",ROGER.QUINTANILLA@sakilacustomer.org,Active,1,8.99,1,1,8.99,2,1,8.99,2005-06,1,8.99
348,"ROGER QUINTANILLA",ROGER.QUINTANILLA@sakilacustomer.org,Active,8,34.92,6,8,34.92,2,8,34.92,2005-07,8,34.92
348,"ROGER QUINTANILLA",ROGER.QUINTANILLA@sakilacustomer.org,Active,6,23.94,6,6,23.94,2,6,23.94,2005-08,6,23.94
349,"JOE GILLILAND",JOE.GILLILAND@sakilacustomer.org,Active,1,2.99,1,1,2.99,1,1,2.99,2005-06,1,2.99
349,"JOE GILLILAND",JOE.GILLILAND@sakilacustomer.org,Active,7,23.93,7,7,23.93,1,7,23.93,2005-07,7,23.93
349,"JOE GILLILAND",JOE.GILLILAND@sakilacustomer.org,Active,6,29.94,6,5,29.94,1,6,29.94,2005-08,6,29.94
349,"JOE GILLILAND",JOE.GILLILAND@sakilacustomer.org,Active,1,4.99,1,1,4.99,2,1,4.99,2005-05,1,4.99
349,"JOE GILLILAND",JOE.GILLILAND@sakilacustomer.org,Active,3,16.97,2,3,16.97,2,3,16.97,2005-06,3,16.97
349,"JOE GILLILAND",JOE.GILLILAND@sakilacustomer.org,Active,5,21.95,5,5,21.95,2,5,21.95,2005-07,5,21.95
349,"JOE GILLILAND",JOE.GILLILAND@sakilacustomer.org,Active,5,34.95,3,5,34.95,2,5,34.95,2005-08,5,34.95
349,"JOE GILLILAND",JOE.GILLILAND@sakilacustomer.org,Active,1,2.99,1,1,2.99,2,1,2.99,2006-02,1,2.99
350,"JUAN FRALEY",JUAN.FRALEY@sakilacustomer.org,Active,2,9.98,2,2,9.98,1,2,9.98,2005-05,2,9.98
350,"JUAN FRALEY",JUAN.FRALEY@sakilacustomer.org,Active,1,2.99,1,1,2.99,1,1,2.99,2005-06,1,2.99
350,"JUAN FRALEY",JUAN.FRALEY@sakilacustomer.org,Active,5,13.95,3,5,13.95,1,5,13.95,2005-07,5,13.95
350,"JUAN FRALEY",JUAN.FRALEY@sakilacustomer.org,Active,6,23.94,4,6,23.94,1,6,23.94,2005-08,6,23.94
350,"JUAN FRALEY",JUAN.FRALEY@sakilacustomer.org,Active,3,5.97,3,3,5.97,2,3,5.97,2005-06,3,5.97
350,"JUAN FRALEY",JUAN.FRALEY@sakilacustomer.org,Active,3,10.97,3,3,10.97,2,3,10.97,2005-07,3,10.97
350,"JUAN FRALEY",JUAN.FRALEY@sakilacustomer.org,Active,3,5.97,3,3,5.97,2,3,5.97,2005-08,3,5.97
351,"JACK FOUST",JACK.FOUST@sakilacustomer.org,Active,1,1.99,1,1,1.99,1,1,1.99,2005-05,1,1.99
351,"JACK FOUST",JACK.FOUST@sakilacustomer.org,Active,1,5.99,1,1,5.99,1,1,5.99,2005-06,1,5.99
351,"JACK FOUST",JACK.FOUST@sakilacustomer.org,Active,6,23.94,5,6,23.94,1,6,23.94,2005-07,6,23.94
351,"JACK FOUST",JACK.FOUST@sakilacustomer.org,Active,4,15.96,2,4,15.96,1,4,15.96,2005-08,4,15.96
351,"JACK FOUST",JACK.FOUST@sakilacustomer.org,Active,2,3.98,2,2,3.98,2,2,3.98,2005-06,2,3.98
351,"JACK FOUST",JACK.FOUST@sakilacustomer.org,Active,7,26.93,6,7,26.93,2,7,26.93,2005-07,7,26.93
351,"JACK FOUST",JACK.FOUST@sakilacustomer.org,Active,3,10.97,3,3,10.97,2,3,10.97,2005-08,3,10.97
352,"ALBERT CROUSE",ALBERT.CROUSE@sakilacustomer.org,Active,1,2.99,1,1,2.99,1,1,2.99,2005-05,1,2.99
352,"ALBERT CROUSE",ALBERT.CROUSE@sakilacustomer.org,Active,3,10.97,2,3,10.97,1,3,10.97,2005-06,3,10.97
352,"ALBERT CROUSE",ALBERT.CROUSE@sakilacustomer.org,Active,3,14.97,2,3,14.97,1,3,14.97,2005-07,3,14.97
352,"ALBERT CROUSE",ALBERT.CROUSE@sakilacustomer.org,Active,2,5.98,2,2,5.98,1,2,5.98,2005-08,2,5.98
352,"ALBERT CROUSE",ALBERT.CROUSE@sakilacustomer.org,Active,2,9.98,2,2,9.98,2,2,9.98,2005-06,2,9.98
352,"ALBERT CROUSE",ALBERT.CROUSE@sakilacustomer.org,Active,6,28.94,5,6,28.94,2,6,28.94,2005-07,6,28.94
352,"ALBERT CROUSE",ALBERT.CROUSE@sakilacustomer.org,Active,5,22.95,2,5,22.95,2,5,22.95,2005-08,5,22.95
352,"ALBERT CROUSE",ALBERT.CROUSE@sakilacustomer.org,Active,1,2.99,1,1,2.99,2,1,2.99,2006-02,1,2.99
353,"JONATHAN SCARBOROUGH",JONATHAN.SCARBOROUGH@sakilacustomer.org,Active,1,6.99,1,1,6.99,1,1,6.99,2005-05,1,6.99
353,"JONATHAN SCARBOROUGH",JONATHAN.SCARBOROUGH@sakilacustomer.org,Active,2,9.98,2,2,9.98,1,2,9.98,2005-06,2,9.98
353,"JONATHAN SCARBOROUGH",JONATHAN.SCARBOROUGH@sakilacustomer.org,Active,3,8.97,2,3,8.97,1,3,8.97,2005-07,3,8.97
353,"JONATHAN SCARBOROUGH",JONATHAN.SCARBOROUGH@sakilacustomer.org,Active,3,15.97,3,3,15.97,1,3,15.97,2005-08,3,15.97
353,"JONATHAN SCARBOROUGH",JONATHAN.SCARBOROUGH@sakilacustomer.org,Active,1,7.99,1,1,7.99,2,1,7.99,2005-06,1,7.99
353,"JONATHAN SCARBOROUGH",JONATHAN.SCARBOROUGH@sakilacustomer.org,Active,2,9.98,2,2,9.98,2,2,9.98,2005-07,2,9.98
353,"JONATHAN SCARBOROUGH",JONATHAN.SCARBOROUGH@sakilacustomer.org,Active,6,12.94,3,6,12.94,2,6,12.94,2005-08,6,12.94
354,"JUSTIN NGO",JUSTIN.NGO@sakilacustomer.org,Active,2,2.98,2,2,2.98,1,2,2.98,2005-05,2,2.98
354,"JUSTIN NGO",JUSTIN.NGO@sakilacustomer.org,Active,3,12.97,3,3,12.97,1,3,12.97,2005-06,3,12.97
354,"JUSTIN NGO",JUSTIN.NGO@sakilacustomer.org,Active,9,26.91,7,9,26.91,1,9,26.91,2005-07,9,26.91
354,"JUSTIN NGO",JUSTIN.NGO@sakilacustomer.org,Active,1,0.99,1,1,0.99,1,1,0.99,2005-08,1,0.99
354,"JUSTIN NGO",JUSTIN.NGO@sakilacustomer.org,Active,1,0.99,1,1,0.99,2,1,0.99,2005-05,1,0.99
354,"JUSTIN NGO",JUSTIN.NGO@sakilacustomer.org,Active,1,2.99,1,1,2.99,2,1,2.99,2005-06,1,2.99
354,"JUSTIN NGO",JUSTIN.NGO@sakilacustomer.org,Active,10,40.90,6,10,40.90,2,10,40.90,2005-07,10,40.90
354,"JUSTIN NGO",JUSTIN.NGO@sakilacustomer.org,Active,7,32.93,6,7,32.93,2,7,32.93,2005-08,7,32.93
354,"JUSTIN NGO",JUSTIN.NGO@sakilacustomer.org,Active,2,7.98,1,2,7.98,2,2,7.98,2006-02,2,7.98
355,"TERRY GRISSOM",TERRY.GRISSOM@sakilacustomer.org,Active,1,0.99,1,1,0.99,1,1,0.99,2005-06,1,0.99
355,"TERRY GRISSOM",TERRY.GRISSOM@sakilacustomer.org,Active,4,19.96,3,4,19.96,1,4,19.96,2005-07,4,19.96
355,"TERRY GRISSOM",TERRY.GRISSOM@sakilacustomer.org,Active,3,6.97,3,3,6.97,1,3,6.97,2005-08,3,6.97
355,"TERRY GRISSOM",TERRY.GRISSOM@sakilacustomer.org,Active,1,0.99,1,1,0.99,1,1,0.99,2006-02,1,0.99
355,"TERRY GRISSOM",TERRY.GRISSOM@sakilacustomer.org,Active,1,3.99,1,1,3.99,2,1,3.99,2005-05,1,3.99
355,"TERRY GRISSOM",TERRY.GRISSOM@sakilacustomer.org,Active,1,2.99,1,1,2.99,2,1,2.99,2005-06,1,2.99
355,"TERRY GRISSOM",TERRY.GRISSOM@sakilacustomer.org,Active,7,32.93,5,7,32.93,2,7,32.93,2005-07,7,32.93
355,"TERRY GRISSOM",TERRY.GRISSOM@sakilacustomer.org,Active,2,3.98,2,2,3.98,2,2,3.98,2005-08,2,3.98
356,"GERALD FULTZ",GERALD.FULTZ@sakilacustomer.org,Active,3,8.97,2,3,8.97,1,3,8.97,2005-06,3,8.97
356,"GERALD FULTZ",GERALD.FULTZ@sakilacustomer.org,Active,10,42.90,7,10,42.90,1,10,42.90,2005-07,10,42.90
356,"GERALD FULTZ",GERALD.FULTZ@sakilacustomer.org,Active,9,42.91,5,9,42.91,1,9,42.91,2005-08,9,42.91
356,"GERALD FULTZ",GERALD.FULTZ@sakilacustomer.org,Active,1,4.99,1,1,4.99,2,1,4.99,2005-05,1,4.99
356,"GERALD FULTZ",GERALD.FULTZ@sakilacustomer.org,Active,3,7.97,3,3,7.97,2,3,7.97,2005-07,3,7.97
